,microbiome_OTU.1,microbiome_OTU.5,microbiome_OTU.60,microbiome_OTU.87,microbiome_OTU.94,microbiome_OTU.101,microbiome_OTU.116,microbiome_OTU.118,microbiome_OTU.191,microbiome_OTU.225,microbiome_OTU.268,microbiome_OTU.372,microbiome_OTU.417,microbiome_OTU.480,microbiome_OTU.536,microbiome_OTU.557,microbiome_OTU.590,microbiome_OTU.628,microbiome_OTU.663,microbiome_OTU.1004,microbiome_OTU.1014,microbiome_OTU.1042
4023_2,3.10315159495542e-16,-2.82573265240647e-15,2.53957508169806e-16,-1.90405967784532e-15,-3.37493090441417e-16,7.70906060273739e-17,0,2.30084178945595e-16,2.66463041983513e-16,0,-1.4499436841539e-16,1.68939559156749e-16,-2.58011806867263e-17,-5.71106796180553e-17,-2.45045590605105e-16,1.32319480571665e-16,0,0,3.77014050782356e-16,-1.96761391153342e-15,-5.30564715055563e-16,-8.04689250373775e-16
4023_3,0.720388459211957,-0.614124617407326,-0.069900809334916,-1.05390353458284,-0.330616480670129,0.484449652107805,0.485717137467509,0.743675021641444,-1.61021284894408,0.194217206475152,1.03097444075816,0.0866460847962347,-0.617767755882531,-0.883250969267721,1.58589519713672,1.34619306649704,-1.42877449573876,1.16231332912011,-1.55596083166875,-0.607104117702774,0.723381519070952,-0.788906473509296
4023_4,0.660681390408855,-6.455110237462,1.67975444962065,0.205190951584765,-3.09307285261981,0.535923933562321,1.59118834521321,1.08286215425457,-1.21620658990771,-1.3581611093278,1.35100974857839,-0.181419788440832,-2.19530503640151,-2.68338142131634,2.04139915630266,2.25200933770513,-0.998368230292118,0.881330900478064,0.600109801944069,-0.0252206484303868,1.19072310211531,-0.193978563682744
4023_5,1.25511829346632,-0.81154136427022,0.968388675394391,0.273203629449714,-3.28697285974708,0.578144658543669,0.595537221293544,1.74746463108447,-1.33102490886688,-1.47841685858963,1.60799213888626,0.228279397167259,-2.37318775794125,-2.88025231731898,2.15230241107902,1.9640504681341,-1.12379396334758,1.09066226563516,-1.23994619658971,-0.194788720611232,1.26118168900803,-0.367347947903289
4025_1,0.766624244935137,0.958927909155829,0.913628813025594,0.848987859610971,0.778733986706494,1.02417751650325,0.672546449817194,0.863790306892671,-1.38926218483601,-1.53941206667246,1.04192960462651,0.185912598879464,0.535291425796329,0.863138760731961,-0.776122461206444,-0.789354117974973,0.636872837235251,0.525018481875964,-1.30586534592077,-0.28079575071468,-0.679573785195783,-0.455283050637547
4025_2,0.340184601147964,0.591442474386897,0.570932332226541,1.0053441509442,0.426627130160266,0.929298585475008,0.549543568845016,0.454530599537341,-1.41000816217649,-1.56114050749848,0.916933834329815,-0.143077290230233,0.871456166296877,0.46465516964154,-0.795200942905954,-0.809958078097996,0.465526940471264,0.673721620089605,0.485158014718838,-0.31143420122521,-0.707112522461224,-0.486608342186638
4025_3,0.604089436135998,0.728351708995657,1.07411124921388,0.56996719727737,0.783229489049124,0.951918970503146,0.836665984070074,0.603377088767144,-1.56284577685369,0.497606924673794,0.486164199521829,0.52522960480936,0.653714191736265,0.602041445851434,-0.935753956473844,-0.961749438245799,0.435492133975793,0.620513242939199,-1.50234573641331,-0.537150619236418,-0.909993054228673,-0.717384784330389
4025_4,0.585855638982232,1.07788285448068,1.0736433852453,0.881026368314494,0.836997643346764,0.75991291782494,0.74719054989269,1.01267277370249,-1.46612306784272,-1.61991283657298,0.848191936591681,0.534886116621067,0.811333624111108,0.554666081362776,-0.846805511023064,-0.865688847474581,0.606182783403598,1.25238154680582,-1.3928646765097,-0.394306833926062,-0.781600873549988,-0.571338781798872
4025_5,0.497144207344742,0.647565999420115,0.86405906467172,0.858220008025707,0.51060600953642,0.888812947689059,0.296044594562564,0.304375948800695,-1.40871224180576,0.470491405149766,1.03348347074921,-0.086969884957574,0.36079039787804,0.432949150454153,-0.794009184490763,-0.808671028989497,0.460817441215913,0.54983993065756,-1.3278809912021,-0.309520336600162,-0.705392284845006,-0.484651573278089
4026_1,-0.119215429367481,-0.0197656133528452,0.892264650169728,0.525053128587995,0.389883341792643,-2.43009998235257,0.00927408414917413,0.569531186946915,1.02563336771909,0.60115076884044,0.784284732663443,0.606040372673364,0.938854216960699,0.405120104064052,-0.0374978311723226,0.112109917387134,-1.49272524404279,0.458725846456002,-1.62222529855088,-0.693561695747322,1.25417294995661,-0.877302224395685
4026_2,0.641663301905475,0.580491365739373,0.805092290933656,0.95986937025298,1.06582306203168,-2.20125434849733,0.232126225736787,0.543715959029241,1.2884556366494,-1.62502537592878,0.879893230226197,1.39571319440878,1.23654422630334,0.871428104703878,-0.851294534847579,-0.870536804944592,-1.27670541142647,0.527878723555819,-1.39838993424467,2.3223403383902,-0.788080532132296,-0.578709388238553
4026_3,0.641081915635674,0.547824773647398,1.13428127062597,0.731854298782037,0.535255248432731,-0.165741010011791,0.527469505849508,0.152582685838331,1.14184761887004,-1.81609977819922,-0.348525612372874,0.929571127574798,1.00156576057725,0.925892102661841,-1.01906586810379,-1.0517228088752,-1.4759944027638,0.230915122573217,0.917656401197696,-0.670942601303695,0.682964867832212,-0.854176063763654
4026_4,0.602714463067764,0.179501839833093,1.0692128206316,0.842815931411303,0.331752331176618,0.218185082904107,0.297525377029277,-0.745713280946737,1.03401970306801,-1.78457939133343,0.277450973974587,0.896336792357874,1.27828444361399,0.656683646390353,-0.991389647394014,-1.02183365119266,-1.4431189048928,0.326838347669942,-1.57082421717305,1.71412228517522,1.48090358682105,-0.808733994716152
4026_5,3.10315159495542e-16,-2.82573265240647e-15,2.53957508169806e-16,-1.90405967784532e-15,-3.37493090441417e-16,7.70906060273739e-17,0,2.30084178945595e-16,2.66463041983513e-16,0,-1.4499436841539e-16,1.68939559156749e-16,-2.58011806867263e-17,-5.71106796180553e-17,-2.45045590605105e-16,1.32319480571665e-16,0,0,3.77014050782356e-16,-1.96761391153342e-15,-5.30564715055563e-16,-8.04689250373775e-16
4027_1,0.548503471029134,-0.403563048453338,-0.518874343142862,0.235918252618697,0.0257934730818814,0.298282380727486,0.362036529989175,-0.220324136866149,-1.79613830647745,0.471483764915154,0.303785946787724,0.152461673952159,0.313377158157773,0.216924458923107,-1.15029517494777,1.16357318392832,0.138028854517885,-2.1196627209617,0.916822109024245,-0.881685923890736,1.20984890646136,1.43015895768397
4027_2,0.457363845320118,0.0976501505254745,0.513389421257762,0.805340062239692,-0.0496436214055245,0.251250001823122,0.00820264782614586,0.0293648632698815,-1.57865892332787,0.0495581957862375,0.96286125225207,0.556104127902774,0.916780846152375,0.815746349891489,-0.950296092554876,1.39844796122186,-1.39430548167317,-0.494293987410618,1.30882003856671,-0.560504077003843,-0.930983826509263,-0.741261770961699
4027_3,-0.55452888925529,0.318070456151116,-0.508940076409628,1.19795836503465,0.551039298751743,0.324941047356952,0.153749068055432,-2.63165645482402,-0.984867061063558,0.897148811339392,-0.150072935658643,0.136062146508069,-1.83690138301624,1.090691197174,-0.404231330620405,0.867941177242107,-0.745656552808823,0.481713423582834,1.23027288489648,0.316430390192455,-0.142769426344738,0.15533147695498
4027_4,-0.184347596994265,-0.393815257292638,-0.289193436473148,0.183724053556866,0.12022413070993,0.224566617983688,-0.15217617863869,-0.378390299714195,0.0803383495049326,0.560841998928209,0.165598607077074,-0.0105130883397726,0.187087814023993,0.441993195944373,-0.947111467353734,0.570666758738102,-1.39052259021129,-1.85697881212763,0.933811872016972,-0.555389834520791,1.48339634938567,1.48728598322679
4027_5,-0.392666660083444,1.02144603623458,-0.564832803250235,0.644384635136675,1.27154890924725,0.723949931794978,-2.89754393014789,0.444109575927412,-0.768972990129862,1.42503112623585,0.187822898722172,-1.99948303905561,-1.50242666460795,1.50735835328647,-0.205690138092244,-0.173311131774946,-0.509817251601003,-0.89844008296689,1.20531456089315,0.635270987541041,0.143813847078998,0.481319720590148
4028_1,-1.23177217327423,-0.683225548869402,-0.530897033469292,-0.0523562688262798,-0.00952008134489124,0.407317594704738,-0.018724605090353,0.0381730963114139,-0.0930040561704516,0.700712521722899,0.11405477845089,0.0166843394890082,0.484827818517599,0.0615912940710168,-1.18075726276675,0.754873479777727,1.11671957406492,-0.0274950073715194,0.203503916780094,-0.930605496464116,0.929041963236576,-1.11965998216826
4028_2,-1.07260272219537,-0.71583836888081,-0.415853994310731,-0.406629869005627,-0.0698759371329055,0.45487494729655,0.242793784142535,0.233240235408088,0.643098351240761,0.674098310171175,0.0836878436008152,0.185190810338588,0.216961676747263,-0.151439843591626,-1.29660328756073,1.12095368006462,1.13688261835498,-0.42449775426356,0.018796121464041,-1.11664455100708,0.61261316469647,-1.30986958891951
4028_3,-0.625038515303587,-0.409301124387026,-0.104206185802483,-0.354328011010275,0.166844586208743,0.276284345482785,0.310315270788643,0.372021587632326,0.840524968444462,0.607521381782107,0.345744645327705,0.146274742820685,0.179906773153333,-0.211015836829023,-1.2707829296812,0.0439480239966984,0.324782384861423,-0.185193164737405,0.568383292542332,-1.07517920960749,0.783881018265221,-1.2674746933918
4028_4,-0.236779416250285,-0.133151389094588,-2.27467174749834,-0.308275890987109,0.222291713819643,0.351213191519932,0.201084730675555,0.281739295698018,0.920540105026608,0.746025881167426,0.561055564936258,0.312619973716824,0.454547917672469,0.188742878076706,-1.04510124033483,-0.417639986255267,0.778378837049027,0.369110348373274,0.73493875945541,-0.712753237820156,-1.06782983434387,-0.896923995101796
4028_5,-0.838382194606336,-1.12953210718287,-0.517422945327937,-0.388146308812755,-0.311355583522046,0.262253979211231,-0.550949935316535,-0.418623914762367,0.351054326336743,0.426014717747317,0.13291203888795,-0.116900633663681,0.0907387204704164,-0.291144720702132,-1.38489794896277,1.00529185556065,1.00773881911979,-0.50667869910088,-0.358905869924809,0.814791445523127,0.738874521937404,0.690037729508067
